movieId,title,avgVote,releaseYear,genres,plot
1924,Superman,6.700000,1978,Action:Fantasy:Science Fiction:Family,"When an alien from the planet Krypton discovers his extraordinary powers on Earth, he embraces his destiny as a superhero to protect humanity from evil forces while navigating the challenges of love and identity."
1927,Hulk,5.300000,2003,Action:Science Fiction,"A brilliant scientist transforms into a fearsome creature after a lab accident, struggling with his monstrous alter-ego while battling external threats and grappling with the consequences of his own creation."
1930,The Amazing Spider-Man,6.300000,2012,Action:Adventure:Fantasy,"A young hero with extraordinary powers must confront a formidable adversary while grappling with the complexities of love and responsibility, as he learns what it truly means to be a hero."
1931,Stomp the Yard,6.300000,2007,Drama:Music,"After a troubled young dancer relocates to Atlanta, he finds redemption and purpose through competitive stepping, challenging both personal demons and rival crews along the way."
1933,The Others,6.900000,2001,Drama:Horror:Mystery:Thriller,"In a chilling tale of suspense, a mother and her two light-sensitive children confront sinister forces in their isolated Gothic mansion while uncovering dark secrets about their home's past."
1934,Shakespeare in Love,6.500000,1998,History,"In a vibrant blend of historical romance and comedy, a young William Shakespeare finds inspiration and unexpected love while navigating the tumultuous world of theater in Elizabethan England."
1939,Laura,8.100000,1944,Crime:Drama:Mystery:Suspense:Thriller:Romance,"In a gripping tale of obsession and deception, a detective becomes enthralled by a beautiful woman whose murder he is investigating, uncovering dark secrets that intertwine love and betrayal in a suspenseful quest for the truth."
1945,Nell,7.000000,1994,Drama:Thriller,"Isolated in the wilderness, a young woman raised in solitude struggles to communicate and adapt to civilization, leading to an intense exploration of her humanity and the dark secrets of her past."
1946,eXistenZ,6.700000,1999,Horror:Science Fiction:Thriller,"In a dystopian future, a video game designer finds herself trapped in a twisted virtual reality where the line between the game and real life blurs, leading to terrifying consequences as she battles to escape a sinister conspiracy."
1947,An Unfinished Life,7.300000,2005,Drama,"In the quiet embrace of a rugged ranch, a weary widower struggles to find redemption while reconciling with the painful memories of his past and the daughter-in-law he never wanted to see again."
1948,Crank,6.400000,2006,Action:Crime:Thriller,"A hitman must keep his adrenaline pumping by engaging in a relentless and chaotic race against time to stop his heart from failing, all while navigating a web of betrayals and danger in a gritty urban landscape."
1949,Zodiac,6.700000,2007,Crime:Drama:Mystery:Thriller,"In the shadowy world of crime and obsession, a determined journalist and a cryptic cartoonist become entwined in a decades-long hunt for a notorious serial killer whose elusive identity haunts their lives and the city of San Francisco."
1954,The Butterfly Effect,6.900000,2004,Science Fiction:Thriller,"A troubled young man discovers that his ability to travel back in time can alter past events, leading to unexpected and often devastating consequences in his present life."
1955,The Elephant Man,7.900000,1980,Drama:History,"In a heartbreaking tale of resilience and humanity, a severely disfigured man in 19th-century London struggles to find acceptance and dignity amidst societal cruelty while forging an unlikely friendship with a compassionate doctor."
1957,Enough,6.200000,2002,Action:Drama:Suspense:Thriller,"In a desperate bid for freedom, a battered woman trains to confront her abusive husband, turning her survival into a fierce battle for justice and empowerment."
1958,8 Women,6.700000,2002,Comedy:Crime:Music:Mystery:Thriller,"In a secluded mansion, eight diverse women gather for a family reunion, only to find themselves embroiled in a web of secrets, deceit, and murder, leading to a comedy of errors that unravels the true nature of their relationships amidst the chaos."
1961,My Name Is Bruce,5.900000,2007,Comedy:Horror,"When a hapless B-movie actor is mistaken for a real-life hero, he must confront an ancient evil that threatens a small town, blending absurd humor with genuine horror."
1965,A Perfect Murder,6.300000,1998,Crime:Drama:Thriller,"In a gripping tale of deception and betrayal, a wealthy husband concocts a deadly plan to murder his unfaithful wife, only to find himself ensnared in a web of intrigue and unexpected twists as the investigation unfolds."
1966,Alexander,5.800000,2004,Action:Adventure:Drama:History:Romance:War,"In a sweeping tale of ambition and conquest, a young king sets out to unite the world under his rule, navigating the complexities of love, betrayal, and the challenges of warfare as he strives to forge his legendary legacy."
1968,Fools Rush In,5.400000,1997,Comedy:Romance,"When a laid-back New Yorker finds himself unexpectedly falling for a spirited Mexican-American woman after a one-night stand leads to an unplanned pregnancy, he must navigate cultural differences and family expectations to embrace love in the most unconventional way."
1969,Bandidas,6.100000,2006,Action:Comedy:Crime:Western,"Two feisty women in the American Southwest team up to become notorious outlaws, using their wits and charm to rob corrupt bankers and defend their town while navigating the challenges of friendship and freedom in a rapidly changing world."
1970,The Grudge,5.700000,2004,Horror:Mystery:Thriller,"In a chilling tale of supernatural revenge, a woman uncovers a cursed house where a vengeful spirit haunts all who enter, leading her down a terrifying path of mystery and horror that threatens her very sanity."
1975,The Grudge 2,5.700000,2006,Horror:Thriller,"A journalist uncovers a chilling curse that spreads through photographs, intertwining the fates of those who dare to confront the malevolent spirit haunting their lives."
1977,The Grudge 3,5.400000,2009,Horror:Thriller,"In a chilling continuation of terror, a young woman must confront the malevolent spirit that haunts her apartment complex, as she unravels dark secrets that link the cursed legacy to those she loves most."
1979,Fantastic 4: Rise of the Silver Surfer,5.400000,2007,Action:Adventure:Fantasy:Thriller,"As a cosmic entity threatens Earth, the superhero team must unite once more to confront the formidable Silver Surfer while navigating personal conflicts and unraveling a chilling mystery that could alter their destinies forever."
1985,The Constant Gardener,6.800000,2005,Drama:Mystery:Thriller,"In the wake of his wife's mysterious death, a dedicated diplomat embarks on a perilous journey through Africa, uncovering a web of corporate conspiracy and dark secrets that threaten to change everything he thought he knew about loyalty and love."
1988,A Mighty Heart,6.800000,2007,Drama:Thriller:Indie,"In a gripping tale of resilience and love, a woman embarks on a desperate journey to find her kidnapped journalist husband, uncovering a web of violence and corruption along the way."
